prob_0,prob_1,real
0.0561738424003,0.943826138973,0
1.0,5.71827030171e-10,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.22014573884e-31,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.50099966407e-38,0
1.0,4.41078082261e-13,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999997138977,2.84279894913e-06,0
1.0,9.09034026062e-34,0
1.0,0.0,0
1.0,7.46659284511e-19,0
1.0,0.0,0
1.0,4.05261320173e-35,0
1.0,0.0,0
1.0,9.2127618468e-13,0
1.0,0.0,0
1.0,0.0,0
1.0,1.60931710485e-17,0
1.0,0.0,0
1.0,0.0,0
1.0,3.89754641711e-31,0
1.0,0.0,0
1.0,1.27930660627e-31,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.77970671781e-26,0
1.0,0.0,0
1.0,0.0,0
1.0,2.79419959992e-23,0
0.974702358246,0.0252977237105,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,8.71612352549e-26,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,3.53899918969e-29,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.23939006315e-36,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0233993921429,0.976600646973,0
1.0,0.0,0
1.0,7.34680075439e-33,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
4.7704204917e-05,0.999952316284,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.52350934235e-17,0
1.0,2.33597844664e-22,0
1.0,0.0,0
1.0,3.15968793907e-25,0
1.0,0.0,0
1.0,0.0,0
1.0,3.53470950402e-36,0
1.0,2.08412534854e-28,0
1.0,4.38350472491e-29,0
1.0,0.0,0
1.0,1.92957842607e-25,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.649622043e-18,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,8.02602710423e-33,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,3.39269365783e-34,0
1.0,0.0,0
1.0,0.0,0
1.0,4.27608871467e-27,0
1.0,6.62363332314e-15,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
3.96154928239e-06,0.999996066093,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,9.02730165032e-28,0
1.0,0.0,0
1.0,4.89388403941e-22,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,5.1903531642e-21,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,3.53925265831e-12,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,3.11723198365e-08,0
1.0,0.0,0
1.0,9.83496964677e-33,0
1.0,2.67358102571e-20,0
1.0,0.0,0
1.0,1.21454374336e-11,0
1.0,0.0,0
1.0,1.43502153585e-29,0
1.0,1.27297986978e-21,0
1.0,0.0,0
1.0,4.00316387924e-30,0
1.0,3.54662625019e-34,0
1.0,6.61629117379e-13,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,8.9855214351e-36,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.00479270391e-27,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.97562411501e-32,0
1.0,0.0,0
1.0,2.53029862893e-37,0
1.0,0.0,0
1.0,0.0,0
1.0,3.80935365039e-15,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,7.34022912574e-15,0
1.0,5.94591773952e-27,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.000113642614451,0.999886393547,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,4.39330544373e-33,0
1.0,0.0,0
1.0,6.45500897371e-23,0
1.0,0.0,0
1.0,0.0,0
1.0,1.40781367262e-36,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,7.57959133568e-30,0
1.0,6.39221861227e-19,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.49460434302e-17,0
0.965814292431,0.0341857150197,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.67636497054e-31,0
1.0,0.0,0
1.0,1.04907786798e-32,0
1.0,0.0,0
1.0,1.08126529952e-09,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.33465225155e-21,0
1.0,1.84668253732e-17,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,4.72985050631e-16,0
1.0,0.0,0
1.0,0.0,0
1.0,4.42835101921e-08,0
1.0,1.21406109791e-35,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.30949036247e-30,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,4.75424184567e-28,0
1.0,1.12174523897e-33,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,9.66908671185e-12,0
1.0,2.6239090882e-36,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.19847877564e-37,0
1.0,7.21038821656e-34,0
1.0,0.0,0
1.0,3.95090258396e-21,0
1.0,0.0,0
1.0,0.0,0
1.0,3.11572030112e-13,0
1.0,0.0,0
1.0,0.0,0
1.0,1.95257777503e-13,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,8.80281564721e-30,0
1.0,0.0,0
1.0,1.09107537454e-34,0
1.0,0.0,0
1.0,1.69631347913e-23,0
1.0,5.56418345644e-38,0
1.0,6.24074764356e-16,0
1.0,0.0,0
1.0,5.1230719234e-31,0
1.0,0.0,0
1.0,2.06869717713e-34,0
1.0,0.0,0
1.0,0.0,0
1.0,4.37853891015e-30,0
1.0,2.71822581014e-33,0
1.0,0.0,0
1.0,4.66649330289e-10,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.18447765923e-19,0
1.0,6.01249328583e-28,0
1.0,0.0,0
1.0,0.0,0
1.0,4.33482902906e-08,0
1.0,0.0,0
1.0,2.15258475107e-13,0
0.000103590718936,0.999896407127,0
1.0,3.6163479499e-31,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,6.63806949634e-32,0
1.0,5.29166845993e-38,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.34848982544e-36,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.04810988354e-17,0
1.0,2.96653511557e-15,0
1.0,1.23548442527e-13,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,6.63673602054e-22,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999827206135,0.000172835862031,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,5.63511832056e-32,0
1.0,0.0,0
1.0,0.0,0
1.0,4.74315571143e-28,0
4.89221577027e-07,0.999999523163,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,7.58806472517e-12,0
1.0,0.0,0
1.0,0.0,0
1.0,3.82360966589e-21,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,5.48528973979e-12,0
1.0,5.12697141652e-35,0
1.0,0.0,0
1.0,1.19131578346e-26,0
1.0,8.25700411621e-21,0
1.0,2.47225259556e-35,0
1.0,8.12750135747e-14,0
1.0,7.03594300877e-13,0
1.0,1.05129614061e-34,0
1.0,0.0,0
1.0,3.15307698635e-33,0
0.0702799931169,0.929719984531,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,6.27411756531e-16,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999997735023,2.28150452131e-06,0
1.0,2.26611663462e-11,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,9.96732316955e-31,0
1.0,2.01670328522e-14,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.04328873933e-29,0
1.0,0.0,0
1.0,7.30038589366e-21,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,9.13755734287e-18,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,5.55609176445e-08,0
1.0,7.51724489247e-24,0
1.0,8.15246030581e-23,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,3.69909796055e-25,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999902486801,9.75127622951e-05,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,5.0780945204e-13,0
1.0,3.73841025212e-23,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.20274038544e-19,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,8.7153148592e-36,0
1.0,1.00938230089e-37,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.06058818141e-13,0
1.0,1.4535050157e-37,0
1.0,1.27568298264e-13,0
1.0,2.01253516213e-28,0
1.0,0.0,0
1.0,9.47336802158e-17,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999998211861,1.76792741513e-06,0
1.0,0.0,0
1.0,9.1833889126e-14,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.69719802917e-33,0
1.0,0.0,0
1.0,0.0,0
1.0,4.90234671604e-30,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,3.04283571674e-36,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.2335115798e-31,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.42292674612e-36,0
1.0,0.0,0
1.0,1.06468713348e-34,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
3.14248336508e-06,0.999996900558,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,6.55922534397e-19,0
1.0,0.0,0
1.0,0.0,0
1.0,1.19836127816e-28,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.10440030519e-29,0
1.0,0.0,0
1.0,0.0,0
1.0,2.93597408148e-27,0
1.0,0.0,0
1.0,0.0,0
1.0,2.098617502e-09,0
1.0,3.28968580824e-15,0
1.0,0.0,0
1.0,0.0,0
6.73241302138e-05,0.999932646751,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.178856238723,0.821143805981,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,6.29360615826e-31,0
1.0,6.34714373074e-12,0
1.0,0.0,0
1.0,9.69197459887e-36,0
1.0,0.0,0
1.0,3.7938808433e-37,0
1.0,0.0,0
1.0,0.0,0
1.0,5.32112238454e-15,0
1.0,6.75815936546e-09,0
1.0,6.31858418836e-36,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.74612491133e-09,0
1.0,0.0,0
1.0,0.0,0
1.0,2.81887966239e-21,0
1.0,7.12708135694e-22,0
1.0,1.16383114257e-09,0
1.0,1.49885618293e-28,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.000209828853258,0.999790132046,1
1.0,5.68675955063e-29,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.77562025165e-37,0
0.999999642372,3.66941236507e-07,0
1.0,0.0,0
1.0,0.0,0
1.0,4.26104296476e-27,0
1.0,0.0,0
1.0,1.27563647781e-32,0
1.0,0.0,0
1.0,5.81817899151e-28,0
1.0,0.0,0
1.0,8.20322234754e-29,0
1.0,3.34634295253e-27,0
1.0,1.07477708869e-37,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.06491001446e-29,0
1.0,9.98348835059e-25,0
1.0,0.0,0
1.0,0.0,0
1.0,1.28668583083e-33,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,5.7982263902e-32,0
1.0,0.0,0
1.0,0.0,0
1.0,1.41486499528e-38,0
0.119482465088,0.880517542362,1
1.0,2.87781987901e-31,0
1.0,0.0,0
1.0,0.0,0
0.00138560531195,0.998614430428,1
1.0,0.0,0
1.0,0.0,0
1.0,3.75061846346e-18,0
1.0,0.0,0
1.0,1.67704550842e-28,0
1.0,0.0,0
1.0,3.40444484949e-16,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.55571135364e-37,0
1.0,0.0,0
1.0,2.55267126397e-17,0
1.0,2.76272440255e-13,0
1.0,0.0,0
1.0,1.55444188934e-37,0
1.0,1.09690483355e-35,0
1.0,0.0,0
1.0,9.56952074006e-15,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999999165535,8.5078460188e-07,0
1.0,1.31453662242e-28,0
1.0,2.07333354955e-35,0
1.0,0.0,0
1.0,1.66953479001e-33,0
1.0,0.0,0
1.0,2.17928090976e-16,0
1.0,0.0,0
1.0,6.57902911707e-32,0
1.0,0.0,0
1.0,2.36325533318e-20,0
1.0,1.82687284919e-34,0
1.0,0.0,0
1.0,0.0,0
1.0,1.06558978152e-18,0
1.0,0.0,0
1.0,0.0,0
1.0,3.48357506928e-36,0
1.0,0.0,0
1.0,6.86016083488e-24,0
1.0,0.0,0
1.0,5.96131146365e-36,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.72550138014e-09,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,5.27827753901e-17,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.18890794749e-35,0
1.0,0.0,0
1.0,1.85924560506e-37,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,6.02302052423e-31,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,3.35278933929e-16,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,3.94618091747e-17,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.16502490252e-27,0
1.0,2.19301495343e-17,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.94663937694e-08,0
1.0,9.23792021611e-14,0
1.0,0.0,0
1.0,4.22587422673e-24,0
1.0,1.19798919847e-31,0
1.0,0.0,0
1.0,7.40039641709e-15,0
1.0,3.32791861166e-37,0
1.0,0.0,0
1.0,0.0,0
0.999979734421,2.02952905966e-05,0
1.0,0.0,0
1.0,1.45768841492e-34,0
1.0,0.0,0
1.0,0.0,0
1.0,7.12826645479e-25,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,9.60716451817e-36,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0117459278554,0.988254070282,1
9.686064395e-09,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,3.16049864579e-38,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,3.68929048942e-32,0
1.0,0.0,0
1.0,0.0,0
0.999998569489,1.48438107317e-06,0
7.67747587815e-06,0.999992370605,1
1.0,0.0,0
1.0,4.90547981182e-34,0
1.0,4.52738859901e-26,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0428606048226,0.957139372826,0
1.0,0.0,0
1.0,0.0,0
1.0,9.60783189119e-12,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,4.19933655453e-27,0
1.0,0.0,0
1.0,2.75404972782e-31,0
1.0,0.0,0
1.0,0.0,0
1.0,8.67334333749e-32,0
1.0,6.75372646697e-09,0
1.0,0.0,0
1.0,0.0,0
1.0,2.13211428931e-38,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.26827843956e-34,0
1.0,1.21141202152e-32,0
1.0,0.0,0
1.0,0.0,0
1.0,2.12257102638e-38,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,7.88794017572e-36,0
1.0,3.76672424022e-31,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.54184118198e-10,0
1.0,4.38496299247e-35,0
1.0,0.0,0
1.0,0.0,0
0.999999761581,2.95903674896e-07,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.09314204381e-26,0
0.999978303909,2.1694417228e-05,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.50698753223e-24,0
1.0,1.50033457022e-17,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
4.61132731289e-06,0.999995350838,1
1.0,0.0,0
0.999999880791,7.66247154615e-08,0
1.0,0.0,0
1.0,2.91956328208e-30,0
1.0,0.0,0
1.0,9.89949201913e-24,0
1.0,0.0,0
1.0,5.80961206391e-30,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.07609453345e-36,0
1.0,2.54672458227e-35,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,6.00932606627e-14,0
1.0,5.56582073357e-37,0
1.0,0.0,0
1.0,0.0,0
1.0,1.20048734971e-38,0
1.0,0.0,0
1.0,3.62176265224e-22,0
1.0,2.79571047563e-25,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,8.31512677858e-15,0
1.0,0.0,0
1.0,1.21447668044e-37,0
1.0,0.0,0
1.0,0.0,0
1.0,7.7427366391e-33,0
1.0,0.0,0
1.0,4.7874275709e-17,0
0.999999761581,2.73865339295e-07,0
1.0,0.0,0
1.0,0.0,0
1.0,4.84976055307e-31,0
1.0,0.0,0
1.0,0.0,0
1.0,7.28451277811e-33,0
0.997761011124,0.00223892857321,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.37504997623e-13,0
1.0,0.0,0
1.0,0.0,0
1.0,1.8923469901e-14,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.987351477146,0.0126485275105,0
1.0,0.0,0
1.0,0.0,0
1.0,9.03022906383e-28,0
1.0,0.0,0
1.0,2.22199442787e-29,0
1.0,8.39672178003e-16,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.46363620742e-38,0
1.0,0.0,0
1.0,0.0,0
1.0,4.59524047503e-14,0
1.0,7.97806822042e-34,0
1.0,0.0,0
1.0,1.07850716698e-28,0
1.0,2.08574634014e-22,0
1.0,1.4912011004e-30,0
1.0,3.30060487428e-25,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.38334042207e-31,0
1.0,1.95115440012e-33,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,8.64203730799e-09,0
1.0,0.0,0
1.0,0.0,0
1.0,1.51375259781e-17,0
1.0,8.23262964379e-36,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.773254379e-26,0
1.0,1.68337757393e-21,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,8.62143297403e-37,0
1.0,0.0,0
1.0,6.72301095323e-31,0
1.0,0.0,0
1.0,0.0,0
1.0,6.96862138985e-38,0
1.0,0.0,0
1.0,0.0,0
1.0,1.46125498094e-37,0
1.0,0.0,0
1.0,1.13725129516e-34,0
1.0,0.0,0
1.0,0.0,0
1.0,2.21476347622e-25,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.57794791825e-17,0
1.0,5.07359841808e-22,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.9595656991,0.0404343269765,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.54352930177e-13,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.83813770617e-38,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,6.57407044898e-37,0
1.0,0.0,0
1.0,0.0,0
1.0,4.02146924151e-30,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,9.77069258711e-32,0
1.0,1.38821975052e-22,0
1.0,1.73471487459e-21,0
1.0,2.33138369535e-38,0
1.0,0.0,0
1.0,0.0,0
1.0,1.07097602301e-20,0
1.0,4.49145351959e-26,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,3.27700882679e-31,0
1.0,0.0,0
1.0,2.03955771569e-25,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.19173438003e-33,0
1.0,7.55474067041e-29,0
1.0,0.0,0
1.0,2.14396328144e-32,0
1.0,1.41816729524e-37,0
1.0,0.0,0
1.0,5.58102533758e-36,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,1.09526578518e-35,0
1.0,0.0,0
1.0,3.88512371214e-15,0
1.0,4.56677689886e-35,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,9.89857931952e-33,0
1.0,0.0,0
1.0,1.36606195909e-29,0
1.0,0.0,0
1.0,1.62246695589e-30,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,3.46085285187e-32,0
1.0,2.26853890082e-18,0
1.0,0.0,0
1.0,0.0,0
1.0,1.51257917974e-34,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,3.80741380452e-34,0
1.0,0.0,0
1.0,0.0,0
1.0,1.41477563082e-20,0
1.0,4.41949973521e-38,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,8.69761422168e-28,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.20847697768e-11,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,2.18378254189e-24,0
1.0,3.80498612431e-28,0
1.0,0.0,0
1.0,3.66532998397e-10,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,6.5390658749e-26,0
1.0,3.16268649196e-35,0
1.0,0.0,0
1.0,5.30712953581e-32,0
1.0,0.0,0
1.0,0.0,0
1.0,1.32646788908e-16,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,3.87442356843e-15,0
1.0,2.24797627459e-33,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.16461715152e-05,0.99998831749,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,8.02401471668e-31,0
1.0,4.79561986474e-23,0
1.0,0.0,0
1.0,0.0,0
1.0,8.32989964892e-35,0
1.0,2.49430545503e-35,0
1.0,0.0,0
